Net Sales,Duration,Agency Type,ID,Product Name,Commision (in value),Destination,Distribution Channel,Age,Agency
33.5,115,0,51480,9,8.38,74,1,35,2
29.0,15,1,28717,12,9.57,83,0,55,4
18.5,27,0,51654,17,4.63,74,1,28,2
29.5,17,0,29830,9,7.38,74,1,51,2
10.0,5,1,43156,10,0.0,67,1,55,7
29.7,53,1,4949,16,17.82,53,1,36,6
101.0,46,0,28552,9,25.25,74,1,25,2
49.5,9,1,27898,16,29.7,2,1,26,6
9.9,72,0,40575,24,42.18,88,1,48,9
20.0,3,1,21898,0,0.0,53,1,55,7
39.6,12,1,30029,16,23.76,87,1,35,6
22.0,145,1,16297,10,0.0,66,1,31,7
80.0,45,1,47321,10,0.0,77,1,36,7
20.0,14,1,46817,1,0.0,53,1,36,7
109.0,16,1,32749,16,42.18,1,1,31,6
88.0,17,1,4789,1,0.0,88,1,36,7
109.0,82,1,57038,16,42.18,83,1,37,6
80.0,25,1,34069,10,0.0,89,1,25,7
28.0,110,1,7853,1,0.0,83,1,36,7
79.2,28,1,40241,16,42.18,1,1,36,6
22.0,24,1,29347,10,0.0,83,1,36,7
109.0,145,0,46755,4,40.25,74,1,29,2
62.0,36,0,34171,9,15.5,74,1,28,2
22.1,14,0,22682,9,5.53,74,1,26,2
39.0,62,0,52800,9,9.75,74,1,25,2
29.7,58,1,23600,16,17.82,88,1,25,6
35.0,145,1,3672,10,0.0,40,1,36,7
22.0,4,0,34738,8,7.7,53,1,55,9
39.0,35,0,57038,17,9.75,74,1,31,2
10.0,20,1,25763,10,0.0,89,1,42,7
109.0,48,0,9478,13,28.69,74,1,47,2
12.0,12,1,7190,10,0.0,74,1,36,7
20.0,67,1,32821,0,0.0,53,1,36,7
79.2,14,1,32243,16,42.18,1,1,55,6
10.0,10,1,6639,10,0.0,36,1,36,7
25.0,103,1,54654,10,0.0,15,1,55,7
31.0,3,0,15484,24,12.4,35,1,55,8
22.0,5,0,35413,8,7.7,53,1,55,9
27.5,5,0,52627,13,6.88,74,1,26,2
39.6,10,1,17052,16,23.76,83,1,31,6
109.0,113,0,14577,24,42.18,89,1,35,9
31.0,119,1,34415,1,0.0,81,1,36,7
29.7,13,1,13597,16,17.82,88,1,55,6
27.0,63,1,26793,10,0.0,35,1,36,7
34.0,19,1,3515,10,0.0,59,1,36,7
63.5,62,0,38795,17,15.88,74,1,29,2
62.4,62,0,53139,17,15.6,74,1,25,2
109.0,145,0,23791,4,42.18,74,1,25,2
69.3,91,1,15153,16,41.58,1,1,43,6
32.0,3,1,13075,10,0.0,74,1,36,7
30.0,3,1,3515,0,0.0,44,1,36,7
47.0,16,0,30149,9,11.75,74,1,55,2
89.1,71,1,38845,16,42.18,1,1,51,6
18.0,3,1,30388,10,0.0,15,1,36,7
109.0,145,0,8527,4,42.18,74,1,29,2
82.55,16,0,6210,17,20.64,74,1,28,2
41.0,19,1,28221,10,0.0,40,1,36,7
72.0,57,0,36947,17,18.0,74,1,39,2
22.0,21,1,4432,1,0.0,67,1,36,7
29.0,4,0,51336,17,7.25,74,1,40,2
10.0,23,1,57038,10,0.0,36,1,28,7
68.0,38,1,57038,10,0.0,74,1,35,7
22.0,7,0,52774,8,7.7,53,1,54,9
26.0,11,1,30576,10,0.0,57,1,36,7
109.0,145,0,47244,4,42.18,74,1,44,2
89.1,28,1,44974,16,42.18,62,1,34,6
105.6,36,0,57038,13,26.4,74,1,32,2
20.0,3,1,3515,0,0.0,67,1,36,7
65.65,46,0,26699,9,16.41,74,1,25,2
38.0,16,1,43251,1,0.0,81,1,36,7
33.0,42,1,5491,1,0.0,83,1,36,7
37.0,69,1,9205,10,0.0,53,1,25,7
109.0,145,0,7495,4,42.18,74,1,31,2
20.0,3,1,15268,0,0.0,59,1,36,7
20.0,51,1,3515,1,0.0,67,1,36,7
9.9,106,0,6393,2,1.97,67,1,48,1
109.0,145,0,44251,4,42.18,74,1,29,2
9.9,10,1,18811,16,5.94,89,1,47,6
26.0,37,0,11894,8,9.1,15,1,48,9
35.5,25,0,28310,9,8.88,74,1,34,2
35.5,8,0,35459,17,8.88,74,1,36,2
109.0,74,1,19243,1,0.0,61,1,36,7
22.0,82,0,26331,8,7.7,67,1,33,9
22.5,50,0,57038,17,5.63,74,1,55,2
53.5,116,0,34381,9,13.38,74,1,36,2
37.5,17,1,57038,20,24.38,1,1,55,11
22.0,19,0,10169,8,7.7,32,1,47,9
20.0,9,0,57038,9,5.0,74,1,42,2
14.0,13,1,46180,10,0.0,89,1,31,7
49.5,21,0,33800,17,12.38,74,1,34,2
109.0,145,0,57038,17,42.18,74,1,25,2
19.8,87,1,50232,16,11.88,53,1,48,6
17.0,8,0,28740,9,4.25,74,1,30,2
22.0,45,0,3515,8,7.7,59,1,46,9
36.0,81,1,3515,10,0.0,40,1,36,7
9.9,110,0,52015,22,0.81,74,1,48,13
19.8,3,1,21204,16,11.88,53,1,41,6
10.0,3,1,35017,10,0.0,74,1,36,7
10.0,145,1,10677,10,0.0,83,1,36,7
109.0,145,0,57038,4,42.18,74,1,41,2
51.0,16,1,15854,10,0.0,44,1,36,7
44.0,33,0,52036,8,15.4,44,1,35,9
16.0,4,0,57038,9,4.0,74,1,55,2
21.0,5,1,16937,10,0.0,32,1,36,7
21.0,6,0,57038,9,5.25,74,1,29,2
76.0,145,1,23840,1,0.0,62,1,36,7
10.0,18,1,32950,10,0.0,27,1,36,7
81.5,22,0,55914,17,20.38,74,1,27,2
109.0,41,0,30874,17,29.13,74,1,42,2
36.0,12,1,35759,1,0.0,15,1,36,7
81.5,56,0,52959,17,20.38,74,1,50,2
10.0,13,1,48366,10,0.0,92,1,55,7
25.0,66,1,10440,1,0.0,35,1,36,7
10.0,44,1,48343,10,0.0,92,1,36,7
79.2,90,1,17965,16,42.18,1,1,47,6
20.0,6,1,52857,1,0.0,92,1,36,7
38.0,19,1,31946,10,0.0,1,1,36,7
39.6,59,1,57038,16,23.76,1,1,40,6
109.0,81,0,24327,24,42.18,35,1,55,8
53.5,107,0,29996,9,13.38,74,1,49,2
19.8,110,1,42059,16,11.88,63,1,32,6
10.0,35,1,11789,10,0.0,36,1,30,7
109.0,88,1,15314,16,42.18,1,1,31,6
14.0,3,1,14083,10,0.0,15,1,36,7
44.0,50,0,42359,8,15.4,15,1,55,9
109.0,145,0,57038,4,42.18,74,1,51,2
15.0,6,1,48724,10,0.0,74,1,36,7
64.0,39,1,10008,1,0.0,83,1,36,7
25.0,145,1,21587,10,0.0,44,1,29,7
20.25,66,0,10581,9,5.06,74,1,27,2
21.0,6,0,42819,9,5.25,74,1,25,2
35.0,9,1,57038,1,0.0,83,1,35,7
109.0,145,0,25151,4,42.18,74,1,25,2
18.0,4,0,56658,8,6.3,59,1,28,9
39.6,5,1,29851,16,23.76,1,1,50,6
48.3,16,0,23779,9,12.07,74,1,46,2
21.0,143,1,4461,10,0.0,30,1,36,7
36.0,18,1,52874,1,0.0,35,1,36,7
44.0,15,1,47660,1,0.0,40,1,36,7
20.0,3,1,36704,0,0.0,74,1,36,7
79.2,110,1,8122,16,42.18,1,1,31,6
86.0,14,1,57038,15,32.68,27,1,25,0
49.5,8,1,6406,16,29.7,1,1,55,6
80.25,96,0,15114,9,20.06,74,1,45,2
20.0,67,1,16007,1,0.0,67,1,36,7
19.8,31,1,44457,16,11.88,30,1,31,6
40.0,18,1,49485,10,0.0,32,1,36,7
29.7,145,1,31243,16,17.82,88,1,27,6
94.5,145,0,32377,9,23.63,74,1,25,2
38.0,27,1,25806,10,0.0,36,1,36,7
109.0,145,0,21960,4,42.18,74,1,47,2
35.0,11,0,3754,8,12.25,81,1,44,9
22.0,26,0,41816,8,7.7,83,1,25,9
39.6,59,1,48487,16,23.76,53,1,39,6
11.0,61,1,43623,10,0.0,35,1,29,7
10.0,22,1,47512,10,0.0,59,1,36,7
22.5,9,0,55912,17,5.63,74,1,32,2
39.6,16,1,33655,16,23.76,88,1,55,6
22.0,19,0,39646,8,7.7,32,1,31,9
10.0,28,1,28827,10,0.0,36,1,36,7
13.5,4,0,32503,9,3.38,74,1,43,2
13.5,3,0,57038,9,3.38,74,1,37,2
109.0,145,0,57038,4,42.18,74,1,25,2
9.9,14,1,10396,16,35.64,53,1,42,6
48.0,27,1,32807,10,0.0,44,1,36,7
30.0,12,1,39784,10,0.0,15,1,36,7
109.0,145,0,37464,9,40.25,74,1,25,2
36.0,9,0,3515,24,12.6,15,1,55,9
21.0,10,1,22067,10,0.0,18,1,36,7
29.5,11,0,54190,17,7.38,74,1,30,2
99.0,26,1,9711,16,42.18,1,1,44,6
58.0,37,0,54718,24,20.3,32,1,55,9
84.0,49,1,28155,1,0.0,39,1,36,7
15.0,3,0,38477,9,3.75,74,1,26,2
19.8,34,1,45165,16,11.88,53,1,31,6
29.7,8,1,36970,16,17.82,53,1,55,6
13.5,9,0,30461,9,3.38,74,1,55,2
37.5,17,1,57038,19,24.38,53,1,25,11
109.0,135,0,41840,9,42.18,74,1,55,2
26.0,55,0,23522,8,9.1,15,1,37,9
60.0,18,0,42823,9,15.0,74,1,36,2
35.0,25,0,56078,8,12.25,15,1,50,9
26.0,100,0,23759,8,9.1,32,1,39,9
10.0,3,1,43151,10,0.0,74,1,36,7
57.0,75,1,31107,10,0.0,88,1,36,7
29.0,83,1,43847,12,9.57,53,0,30,5
19.0,6,1,28013,10,0.0,11,1,36,7
54.0,53,1,5685,10,0.0,74,1,36,7
49.0,26,0,36959,13,12.25,74,1,33,2
9.9,10,0,52565,22,0.5,74,1,48,13
26.0,6,0,3515,8,9.1,15,1,47,9
109.0,17,0,55564,17,36.0,74,1,29,2
24.0,53,1,8549,1,0.0,83,1,36,7
10.0,28,1,42330,10,0.0,74,1,32,7
24.0,59,1,11774,10,0.0,40,1,36,7
109.0,145,0,23788,4,42.18,74,1,25,2
30.0,39,1,57038,1,0.0,83,1,32,7
26.0,29,1,11072,10,0.0,1,1,36,7
99.0,145,1,8938,16,42.18,29,1,31,6
20.0,77,1,17110,1,0.0,32,1,36,7
20.0,145,1,20521,0,0.0,92,1,36,7
62.4,62,0,53139,17,15.6,74,1,25,2
33.5,15,0,37605,17,8.38,74,1,25,2
16.0,30,0,42816,9,4.0,74,1,55,2
10.0,145,1,43447,10,0.0,35,1,36,7
56.0,10,1,3515,1,0.0,81,1,36,7
10.0,3,1,41153,10,0.0,83,1,36,7
49.5,34,1,30711,16,29.7,83,1,50,6
86.0,27,0,55893,9,21.5,74,1,50,2
39.0,19,1,32066,1,0.0,15,1,36,7
109.0,145,0,52191,4,42.18,74,1,35,2
22.2,3,0,57038,17,5.55,74,1,48,2
29.0,4,0,51336,17,7.25,74,1,40,2
19.8,4,1,25488,16,11.88,83,1,42,6
39.0,7,0,46461,24,15.6,35,1,55,8
22.0,108,0,27443,8,7.7,67,1,33,9
46.0,5,1,43256,1,0.0,15,1,36,7
22.0,25,0,5974,8,7.7,1,1,27,9
35.0,72,0,12064,8,12.25,15,1,27,9
97.0,18,1,5849,1,0.0,74,1,36,7
22.0,23,0,57038,8,7.7,83,1,55,9
72.0,32,0,30700,17,18.0,74,1,37,2
39.6,52,1,26238,16,23.76,83,1,27,6
14.0,13,1,10117,10,0.0,35,1,36,7
25.0,39,1,6112,10,0.0,44,1,45,7
49.5,24,1,38133,16,29.7,62,1,29,6
109.0,145,0,6211,4,42.18,74,1,48,2
80.0,44,1,26811,10,0.0,69,1,36,7
47.5,10,0,48225,17,11.88,74,1,33,2
80.0,28,1,20192,10,0.0,89,1,30,7
33.0,18,1,54324,0,0.0,15,0,55,7
24.0,34,1,31607,10,0.0,57,1,36,7
18.5,27,0,51654,17,4.63,74,1,28,2
49.5,55,1,33256,16,29.7,1,1,33,6
18.0,3,0,55698,8,6.3,53,1,55,9
20.0,18,1,3515,1,0.0,67,1,36,7
29.0,33,1,6562,12,9.57,83,0,29,3
109.0,86,1,47291,1,0.0,13,1,55,7
9.9,7,0,25110,22,1.76,74,1,48,13
62.0,55,0,30665,9,15.5,74,1,36,2
29.5,7,0,55386,17,7.38,74,1,28,2
16.0,4,1,42115,10,0.0,15,1,36,7
9.9,87,1,29850,16,17.82,53,1,39,6
58.0,145,0,12453,24,20.3,1,1,55,9
108.9,86,1,47255,16,42.18,1,1,31,6
9.9,117,1,57038,16,5.94,88,1,49,6
53.5,54,0,32599,9,13.38,74,1,49,2
20.0,11,1,14869,10,0.0,36,1,39,7
29.0,45,1,37972,1,0.0,83,1,29,7
33.5,15,0,37605,17,8.38,74,1,25,2
9.9,43,1,42073,16,42.18,76,1,31,6
39.0,26,0,45842,9,9.75,74,1,37,2
18.5,3,0,54012,17,4.63,74,1,25,2
18.0,8,0,48800,8,6.3,67,1,41,9
39.0,17,1,57038,10,0.0,15,1,36,7
30.0,28,1,50717,23,10.5,83,0,54,14
12.0,81,1,12169,10,0.0,74,1,36,7
19.0,10,1,28213,10,0.0,89,1,54,7
9.9,11,1,34470,10,0.0,11,1,36,7
29.7,39,1,11677,16,17.82,53,1,30,6
49.5,58,1,25902,16,29.7,34,1,47,6
109.0,145,0,25460,4,42.18,74,1,48,2
20.0,14,1,25006,1,0.0,53,1,36,7
13.0,5,1,42486,10,0.0,83,1,36,7
36.0,4,0,3596,24,12.6,15,1,46,9
40.0,102,0,42995,8,14.0,15,1,39,9
40.0,42,0,55723,9,10.0,74,1,32,2
21.0,10,0,52593,9,5.25,74,1,38,2
29.7,6,1,53378,16,17.82,53,1,37,6
109.0,145,0,7102,4,42.18,74,1,35,2
36.5,10,1,54919,18,23.73,40,1,33,11
36.0,16,1,31565,1,0.0,35,1,36,7
9.9,145,0,39193,4,42.18,74,1,37,2
109.0,125,1,12773,1,0.0,77,1,36,7
109.0,119,0,57038,9,37.0,74,1,41,2
10.0,6,1,31952,10,0.0,59,1,55,7
23.5,6,0,39685,9,5.88,74,1,39,2
60.0,12,1,10830,1,0.0,15,1,36,7
80.0,5,1,13884,10,0.0,29,1,36,7
29.7,7,1,32060,16,17.82,1,1,55,6
32.0,53,1,5124,0,0.0,74,1,36,7
104.0,34,1,28807,1,0.0,89,1,34,7
59.4,7,1,9706,16,35.64,1,1,43,6
109.0,145,0,57038,4,42.18,74,1,55,2
19.8,6,1,13746,16,11.88,44,1,31,6
22.5,5,0,51490,17,5.63,74,1,34,2
22.0,7,0,48406,8,7.7,53,1,55,9
35.0,25,0,42805,8,12.25,15,1,38,9
21.0,65,1,18223,10,0.0,1,1,36,7
99.0,13,1,44073,16,42.18,88,1,55,6
9.9,36,0,50913,22,0.23,74,1,48,13
109.0,145,0,50213,4,42.18,74,1,31,2
16.0,20,0,56857,9,4.0,74,1,32,2
10.0,30,1,6078,10,0.0,74,1,46,7
10.0,11,1,30100,10,0.0,29,1,36,7
84.0,120,1,42098,1,0.0,15,1,36,7
22.0,3,0,52585,8,7.7,67,1,55,9
59.4,19,1,15325,16,35.64,34,1,34,6
39.75,145,1,49140,20,25.84,44,1,30,11
15.0,12,1,57038,10,0.0,83,1,35,7
16.0,5,1,57038,10,0.0,74,1,48,7
109.0,145,1,57038,6,42.18,89,1,55,11
109.0,145,0,23954,4,42.18,74,1,41,2
34.5,18,0,38784,9,8.63,74,1,30,2
109.0,25,0,57038,13,31.88,74,1,35,2
47.0,57,1,3725,10,0.0,40,1,36,7
21.0,6,0,42643,9,5.25,74,1,30,2
39.6,4,1,26054,16,23.76,83,1,55,6
54.5,30,0,36417,17,13.63,74,1,53,2
34.0,14,1,30550,1,0.0,15,1,36,7
18.0,38,0,17513,8,6.3,36,1,46,9
32.0,33,1,10055,10,0.0,35,1,36,7
33.0,4,0,38462,24,11.55,53,1,30,9
10.0,28,1,29533,10,0.0,83,1,26,7
13.5,3,0,57038,9,3.38,74,1,37,2
9.9,8,1,57038,20,26.0,44,1,30,11
109.0,3,1,43991,0,0.0,61,1,36,7
20.0,93,1,37817,1,0.0,83,1,36,7
20.0,7,1,10335,10,0.0,15,1,36,7
20.0,8,1,22034,1,0.0,53,1,38,7
39.6,45,1,50791,16,23.76,1,1,31,6
19.0,35,1,42759,10,0.0,83,1,36,7
109.0,145,0,3515,4,42.18,74,1,30,2
9.9,25,1,40593,10,0.0,15,1,36,7
109.0,145,0,18319,4,42.18,74,1,35,2
40.0,12,1,46220,10,0.0,15,1,36,7
67.0,8,1,41684,1,0.0,1,1,36,7
9.9,30,1,40264,16,29.7,1,1,33,6
32.0,15,1,13130,10,0.0,15,1,36,7
21.0,45,1,3515,1,0.0,83,1,36,7
18.5,6,0,35699,17,4.63,74,1,32,2
12.0,32,1,5102,10,0.0,53,1,36,7
43.0,68,1,47629,1,0.0,32,1,36,7
69.3,32,1,3515,16,41.58,89,1,38,6
18.0,5,0,44715,8,6.3,53,1,47,9
20.0,56,1,45207,1,0.0,74,1,36,7
23.0,59,0,9231,24,9.2,11,1,52,12
29.7,6,1,23346,16,17.82,39,1,31,6
24.0,145,1,12769,1,0.0,32,1,36,7
67.0,140,1,8795,1,0.0,69,1,36,7
10.0,3,1,11333,10,0.0,74,1,36,7
18.0,3,0,20313,8,6.3,36,1,54,9
44.0,80,0,56824,8,15.4,15,1,47,9
23.4,7,0,24372,9,5.85,74,1,52,2
80.0,145,1,38723,10,0.0,1,1,36,7
109.0,145,0,33446,4,42.18,74,1,41,2
29.0,102,1,9467,12,9.57,83,0,29,3
54.0,8,1,47268,1,0.0,36,1,36,7
18.0,5,0,55135,8,6.3,67,1,53,9
81.0,13,1,6033,1,0.0,89,1,38,7
10.0,10,1,26803,10,0.0,88,1,36,7
75.0,66,1,44195,24,28.5,61,1,48,10
109.0,68,1,8130,16,42.18,27,1,33,6
15.0,7,0,31973,24,6.0,11,1,55,12
24.0,23,1,57038,10,0.0,83,1,25,7
78.0,15,0,4034,24,31.2,35,1,55,8
49.5,46,1,47609,16,29.7,1,1,30,6
109.0,145,0,44958,3,42.18,74,1,40,2
79.0,33,1,25527,1,0.0,88,1,36,7
59.0,99,1,9982,1,0.0,27,1,36,7
18.0,29,0,28072,9,4.5,74,1,35,2
20.0,13,1,41318,10,0.0,35,1,36,7
20.0,30,1,57038,0,0.0,92,1,25,7
40.0,43,1,3717,10,0.0,40,1,36,7
10.0,32,1,9061,10,0.0,67,1,36,7
38.0,6,1,15702,0,0.0,15,1,36,7
20.0,9,1,25572,10,0.0,13,1,54,7
68.0,101,1,38467,1,0.0,77,0,38,7
46.0,54,1,36702,10,0.0,4,1,36,7
97.0,145,1,33760,14,0.0,83,0,39,15
23.0,8,1,8556,1,0.0,36,1,36,7
48.5,29,0,40073,17,12.13,74,1,28,2
22.0,16,0,10925,8,7.7,53,1,55,9
20.0,28,1,18282,0,0.0,36,1,36,7
29.5,17,0,29830,9,7.38,74,1,51,2
37.0,76,0,57038,8,12.95,59,1,32,9
25.0,4,1,57038,1,0.0,53,1,43,7
45.0,8,0,40210,24,15.75,15,1,45,9
29.0,31,1,45401,1,0.0,15,1,36,7
80.0,145,1,30376,10,0.0,29,1,36,7
109.0,27,1,36981,1,0.0,74,1,39,7
29.5,9,0,53593,17,7.38,74,1,32,2
9.9,65,0,49721,22,2.02,74,1,48,13
10.0,84,1,5730,10,0.0,89,1,31,7
53.5,18,0,32024,9,13.38,74,1,33,2
62.0,145,1,3515,10,0.0,13,1,32,7
11.0,11,1,28861,10,0.0,74,1,52,7
14.0,24,1,20009,10,0.0,52,1,46,7
10.0,5,1,27522,10,0.0,92,1,36,7
22.0,5,0,4704,8,7.7,83,1,55,9
26.0,46,1,14488,10,0.0,15,1,36,7
10.0,3,1,49267,10,0.0,36,1,48,7
14.0,27,1,22098,10,0.0,83,1,36,7
22.0,3,0,21929,8,7.7,32,1,55,9
109.0,145,0,4420,4,42.18,74,1,48,2
32.0,24,1,28988,10,0.0,83,1,53,7
35.0,12,0,14781,8,12.25,15,1,37,9
26.5,18,0,53778,9,6.63,74,1,55,2
52.0,91,0,15941,8,18.2,36,1,27,9
44.0,145,0,57038,8,15.4,1,1,27,9
29.0,35,1,6197,12,9.57,83,0,25,5
33.0,35,1,3515,10,0.0,1,1,25,7
20.0,35,1,29152,10,0.0,92,1,25,7
35.0,9,0,37454,8,12.25,35,1,38,9
20.0,3,1,15794,1,0.0,53,1,36,7
28.0,145,1,17470,10,0.0,81,1,36,7
49.5,7,1,16787,16,29.7,53,1,47,6
39.6,6,1,15522,16,23.76,53,1,40,6
26.0,28,1,39351,10,0.0,83,1,36,7
9.9,11,1,4573,16,5.94,53,1,55,6
18.0,5,0,57038,8,6.3,36,1,28,9
29.7,62,1,5819,16,17.82,44,1,26,6
39.0,24,0,57038,9,9.75,74,1,25,2
9.9,53,0,44575,22,2.74,74,1,48,13
13.0,61,1,37859,10,0.0,32,1,36,7
33.0,21,1,57038,1,0.0,78,1,35,7
20.0,39,1,39329,1,0.0,83,1,36,7
109.0,19,1,50226,16,42.18,1,1,33,6
47.0,16,0,30150,9,11.75,74,1,25,2
80.0,13,1,57038,10,0.0,1,1,36,7
23.5,10,0,36102,9,5.88,74,1,39,2
24.0,28,1,3515,10,0.0,74,1,36,7
51.0,13,1,50127,10,0.0,44,1,36,7
20.0,46,1,33291,1,0.0,53,1,36,7
109.0,145,0,45351,4,42.18,74,1,33,2
35.0,24,1,57038,1,0.0,53,1,42,7
13.0,13,1,21327,10,0.0,40,1,25,7
10.0,28,1,42330,10,0.0,74,1,32,7
20.0,7,1,57038,0,0.0,53,1,39,7
74.0,44,1,9137,1,0.0,37,1,36,7
10.0,20,1,57038,10,0.0,53,1,33,7
39.6,21,1,55012,16,23.76,83,1,27,6
10.0,10,1,46403,10,0.0,92,1,29,7
16.0,7,0,57038,9,4.0,74,1,55,2
10.0,12,1,47473,10,0.0,67,1,36,7
16.0,145,1,37858,10,0.0,53,1,36,7
13.0,35,1,11119,10,0.0,83,1,36,7
19.0,34,1,32790,10,0.0,11,1,34,7
65.0,99,1,55657,10,0.0,85,1,36,7
23.0,15,1,55235,1,0.0,15,1,36,7
26.0,10,0,12951,8,9.1,32,1,52,9
109.0,145,0,30159,4,42.18,74,1,55,2
39.6,24,1,26555,16,23.76,53,1,31,6
109.0,145,0,44949,4,42.18,74,1,42,2
109.0,145,0,50212,4,42.18,74,1,55,2
18.0,13,0,51121,8,6.3,59,1,26,9
20.0,27,1,21040,1,0.0,67,1,36,7
22.5,9,0,55912,17,5.63,74,1,32,2
9.9,3,0,52770,22,0.29,74,1,48,13
80.0,66,1,28657,10,0.0,74,1,36,7
39.6,6,1,24190,16,23.76,87,1,36,6
39.0,5,0,13160,24,15.6,35,1,55,8
39.6,128,1,40086,16,23.76,44,1,50,6
20.0,3,1,35807,0,0.0,74,1,36,7
20.0,89,1,7917,0,0.0,35,1,36,7
70.85,41,0,37323,17,17.71,74,1,26,2
29.7,55,1,50366,16,17.82,53,1,40,6
79.2,16,1,14820,16,42.18,76,1,44,6
13.5,34,0,39483,9,3.38,74,1,34,2
23.0,5,1,30258,0,0.0,15,1,36,7
109.0,145,0,44446,4,42.18,74,1,31,2
29.7,13,1,44962,16,17.82,83,1,50,6
86.0,27,0,55893,9,21.5,74,1,50,2
63.0,3,1,37655,1,0.0,53,1,36,7
15.0,22,1,25063,10,0.0,88,1,36,7
35.0,41,0,14774,8,12.25,15,1,47,9
39.6,5,1,49614,16,23.76,1,1,38,6
48.5,15,0,52619,17,12.13,74,1,34,2
19.8,37,1,14801,16,11.88,1,1,29,6
25.0,14,1,13814,1,0.0,32,1,28,7
39.6,61,1,20939,16,23.76,2,1,49,6
27.0,32,1,15050,10,0.0,1,1,36,7
58.0,26,0,7811,24,20.3,40,1,45,9
22.0,98,0,36736,8,7.7,83,1,55,9
29.7,7,1,57038,16,17.82,1,1,37,6
53.25,64,0,10945,9,13.31,74,1,46,2
19.8,14,1,17995,16,11.88,89,1,41,6
9.9,65,1,23139,16,42.18,1,1,40,6
29.7,8,1,8747,16,17.82,83,1,43,6
108.9,121,1,6715,16,42.18,81,1,43,6
109.0,145,0,47244,4,42.18,74,1,44,2
48.0,42,1,35813,24,18.24,36,1,48,10
69.3,20,1,57038,16,41.58,13,1,55,6
80.5,25,0,48436,9,20.13,74,1,32,2
22.0,54,1,13074,10,0.0,36,1,26,7
15.0,39,1,43942,10,0.0,32,1,36,7
14.0,18,1,16684,10,0.0,44,1,36,7
21.0,6,1,10638,1,0.0,92,1,36,7
24.0,18,1,7763,10,0.0,81,1,54,7
20.0,16,1,27958,1,0.0,32,1,26,7
109.0,145,0,21960,4,42.18,74,1,47,2
27.0,93,1,40113,1,0.0,32,1,36,7
39.6,11,1,40419,16,23.76,1,1,54,6
26.0,9,1,33475,1,0.0,32,1,36,7
40.0,145,0,33370,8,14.0,15,1,42,9
99.0,21,1,57038,16,42.18,1,1,41,6
25.0,12,0,28322,17,6.25,74,1,25,2
13.0,12,1,7381,10,0.0,15,1,36,7
109.0,145,1,48390,7,42.18,89,1,31,11
9.9,126,1,10209,16,11.88,1,1,31,6
22.0,12,0,27568,8,7.7,32,1,39,9
12.0,54,1,43777,10,0.0,12,1,36,7
49.2,6,0,57038,17,12.3,74,1,25,2
109.0,35,0,45555,17,33.75,74,1,30,2
19.0,10,1,54859,10,0.0,74,1,36,7
109.0,145,0,22694,4,42.18,74,1,41,2
85.0,35,1,40954,1,0.0,29,1,36,7
26.0,9,0,3515,8,9.1,81,1,41,9
109.0,98,1,15520,16,42.18,1,1,32,6
22.0,106,0,3750,8,7.7,35,1,54,9
95.0,46,0,55916,17,23.75,74,1,25,2
20.0,11,0,52600,9,5.0,74,1,49,2
109.0,19,1,34773,16,42.18,1,1,25,6
27.0,7,0,13933,9,6.75,74,1,38,2
22.0,34,0,45822,8,7.7,35,1,40,9
25.0,30,1,25374,10,0.0,44,1,32,7
37.0,100,0,45517,8,12.95,67,1,46,9
12.66,13,0,5584,22,3.55,74,1,48,13
39.0,10,1,37191,1,0.0,15,1,36,7
27.0,3,0,51143,9,6.75,74,1,37,2
27.0,11,0,48219,9,6.75,74,1,55,2
42.0,100,0,38990,17,10.5,74,1,52,2
29.5,19,0,28742,9,7.38,74,1,45,2
35.0,18,1,21765,1,0.0,32,1,36,7
48.0,17,1,34322,0,0.0,74,1,36,7
27.0,34,1,3515,10,0.0,35,1,36,7
48.5,21,0,57038,17,12.13,74,1,55,2
27.0,30,0,54750,9,6.75,74,1,29,2
50.0,18,1,21567,10,0.0,15,1,36,7
34.0,23,1,21499,1,0.0,15,1,42,7
17.0,10,1,3699,10,0.0,36,1,36,7
109.0,145,0,57038,4,40.25,74,1,31,2
33.5,54,0,44049,9,8.38,74,1,26,2
63.0,97,1,48354,10,0.0,82,1,36,7
109.0,145,1,55304,5,42.18,89,1,55,11
20.0,20,1,10267,1,0.0,36,1,36,7
57.0,49,1,19539,1,0.0,40,1,36,7
29.0,12,1,36900,15,11.02,36,1,48,10
34.0,12,1,8013,1,0.0,15,1,52,7
26.0,15,0,52031,8,9.1,15,1,51,9
109.0,145,0,46293,4,42.18,74,1,29,2
49.5,46,1,37622,16,29.7,1,1,55,6
49.0,48,1,52449,1,0.0,40,1,36,7
20.0,35,1,33285,1,0.0,67,1,36,7
75.0,9,1,5561,10,0.0,74,1,36,7
55.0,48,1,53703,10,0.0,15,1,36,7
42.0,145,1,32636,1,0.0,40,1,36,7
10.0,12,1,6970,10,0.0,53,1,50,7
56.0,8,1,51242,10,0.0,83,1,36,7
13.0,25,1,31105,10,0.0,67,1,36,7
62.0,6,1,48067,1,0.0,52,1,27,7
16.0,12,0,53993,9,4.0,74,1,55,2
20.0,25,1,3515,10,0.0,35,1,36,7
109.0,44,0,39866,24,42.18,89,1,55,9
86.0,11,1,3515,1,0.0,1,1,36,7
54.0,17,1,18727,10,0.0,83,1,36,7
16.0,7,0,53999,9,4.0,74,1,26,2
33.5,29,0,28318,17,8.38,74,1,25,2
